0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
197,255,CN1C=C(C=N1)C2=C(N=C(C=C2)N)OC,8750175,CC1C2=C(N=C(C=C2)Cl)OC(CN1C)C3CC3,9018221,C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=C(C4=CC=CC=C4C=C3)C5=C(C=CC6=CC=CC=C65)P(C7=CC=CC=C7)C8=CC=CC=C8,3594,CC(C)(C)[O-].[Na+],13106,C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.[Pd].[Pd],291,CC1C2=C(N=C(C=C2)NC3=NC(=C(C=C3)C4=CN(N=C4)C)OC)OC(CN1C)C5CC5,9018182,CC1=CC=CC=C1,424,15.27,100,1,0.000483,0.004,1.21E-05,0.000724,0.000483,0.000483,2.41E-05,"8-chloro-2-cyclopropyl-4,5-dimethyl-2,3,4,5-tetrahydropyrido[3,2-f][1,4]oxazepine
(122 mg, 0.48 mmol), 6-methoxy-5-(1-methyl-1H-pyrazol-4-yl)pyridin-2-amine (99
mg, 0.48 mmol), Pd2dba3 (11.05 mg, 0.01 mmol), BINAP (15.03 mg, 0.02 mmol) and
SODIUM TERT-BUTOXIDE (69.6 mg, 0.72 mmol) were weighed in to a microwave vial,
the vial was capped and flushed with argon. toluene (4 mL) was added and the
mixture was heated to 100ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½C in a microwaver apparatus for 2 h. The cooled
reaction mixture was diluted with dichloromethane and filtered. The mixture
was concentrated and purified by column chromatography on Silica, using
gradient elution with increasing concentration of methanol, from 0 to 8 %, in
dichloromethane to give a mixture of the two diastereomers. This was then
subjected to diastereo and enantio separation to give 31 mg of isomer 1, 32.6
mg of isomer 2, 29 mg of isomer 3 and 29.7 mg of isomer 4 of
2-cyclopropyl-N-(6-methoxy-5-(1-methyl-1H-pyrazol-4-yl)pyridin-2-yl)-4,5-dimethyl-2,3,4,5-tetrahyd1,4]oxazepin-8-amine
(Total Yield 122.3 mg, 60 %).

",0,,0.000483,0.000483,2.41E-05
198,256,C1CNCCN1,342258,C1=CC=C(C=C1)COC2=C(C=C(C=C2)Br)F,6547182,C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=C(C4=CC=CC=C4C=C3)C5=C(C=CC6=CC=CC=C65)P(C7=CC=CC=C7)C8=CC=CC=C8,3594,CC(C)(C)[O-].[Na+],13106,C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.[Pd].[Pd],291,C1CN(CCN1)C2=CC(=C(C=C2)OCC3=CC=CC=C3)F,7014327,CC1=CC=CC=C1,424,71.64,110,1,0.0478,0.14,0.00119,0.0669,0.287,0.0478,0.00478,"sodium 2-methylpropan-2-olate (6.43 g, 66.88 mmol) was added to
1-(benzyloxy)-4-bromo-2-fluorobenzene (13.43 g, 47.77 mmol) and piperazine
(24.69 g, 286.64 mmol) in toluene (140 mL). The resulting mixture was bubbled
with nitrogen for 10 minutes then 2,2'-bis(diphenylphosphino)-1,1'-binaphthyl
(2.97 g, 4.78 mmol) and TRIS(DIBENZYLIDENEACETONE)DIPALLADIUM(0) (1.094 g,
1.19 mmol) were added and the mixture was stirred at 110 ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½C for 20 hours. The
reaction mixture was cooled to room temperature then fitered through celite
and the filter cake washed with ethyl acetate (500 mL). The filtrate was
evaporated to give crude product. The crude product was purified by flash
silica chromatography, elution gradient 0 to 20% MeOH in DCM. Pure fractions
were evaporated to dryness to afford
1-(4-(benzyloxy)-3-fluorophenyl)piperazine (9.80 g, 71.6 %)",71.64,,0.287,0.0478,0.00478
200,258,CNC(=O)CN1CCOCC1,6973934,C1COCCN1C2=CC(=O)N3C=CC=C(C3=N2)C4=CC=CC5=C4SC6=C5C=C(C=C6)OS(=O)(=O)C(F)(F)F,5405581,CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C,12507,C(=O)([O-])[O-].[Cs+].[Cs+],293,C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.[Pd].[Pd],291,CN(C1=CC2=C(C=C1)SC3=C2C=CC=C3C4=CC=CN5C4=NC(=CC5=O)N6CCOCC6)C(=O)CN7CCOCC7,6325725,C1COCCO1,1382,0,110,0,0.000178,0.001,4.45E-06,0.000712,0.000214,0.000178,8.90E-06,"A solution of
6-(2-morpholino-4-oxo-4H-pyrido[1,2-a]pyrimidin-9-yl)dibenzo[b,d]thiophen-2-yl
trifluoromethanesulfonate (100mg, 0.18 mmol) in dry dioxane (1 ml) was added
to a stirred mixture of N-methyl-2-morpholinoacetamide (33.8 mg, 0.21 mmol),
TRIS(DIBENZYLIDENEACETONE)DIPALLADIUM(0) (4.08 mg, 4.45 ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½mol),
(9,9-dimethyl-9H-xanthene-4,5-diyl)bis(diphenylphosphine) (5.15 mg, 8.90 ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½mol)
and cesium carbonate (232 mg, 0.71 mmol) in dry dioxane (1 ml) . The resulting
mixture was stirred under nitrogen at 110 ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½C for 3 hours. UPLC analysis showed
no appreciable product only hydrolysis of the t",0,D,0.000214,0.000178,8.90E-06
201,259,CNC(=O)CN1CCOCC1,6973934,C1COCCN1C2=CC(=O)N3C=CC=C(C3=N2)C4=CC=CC5=C4SC6=C5C=C(C=C6)OS(=O)(=O)C(F)(F)F,5405581,C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=C(C4=CC=CC=C4C=C3)C5=C(C=CC6=CC=CC=C65)P(C7=CC=CC=C7)C8=CC=CC=C8,3594,[O-]P(=O)([O-])[O-].[K+].[K+].[K+],7489,CC(=O)O.CC(=O)O.[Pd],3206,CN(C1=CC2=C(C=C1)SC3=C2C=CC=C3C4=CC=CN5C4=NC(=CC5=O)N6CCOCC6)C(=O)CN7CCOCC7,6325725,CC1=CC=CC=C1,424,0,110,0,0.000112,0.001,1.12E-05,1.12E-05,0.000224,0.000112,1.12E-05,"In a microwave vial, under nitrogen, at room temperature, a solution of
6-(2-morpholino-4-oxo-4H-pyrido[1,2-a]pyrimidin-9-yl)dibenzo[b,d]thiophen-2-yl
trifluoromethanesulfonate (63 mg, 0.11 mmol) in dry toluene (1 mL) was added
to a stirred mixture of N-methyl-2-morpholinoacetamide (35.5 mg, 0.22 mmol),
Tripotassium phosphate (47.6 mg, 0.22 mmol), rac BINAP (6.99 mg, 0.01 mmol)
and Palladium(II) acetate (2.52 mg, 0.01 mmol) in . The resulting mixture was
heated in a Biotage Optimiser Microwave reactor under nitrogen at 100 ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½C for 3
hours. UPLC of the reaction showed no indication of the desired compound - not
isolated - reaction",0,D,0.000224,0.000112,1.12E-05
202,260,CN1C=C(C=N1)C2=C(N=C(C=C2)N)OC,8750175,CC1=CC(=NC2=C1CN(CC(O2)C3=NC(=CS3)C)C)Cl,9018150,C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=C(C4=CC=CC=C4C=C3)C5=C(C=CC6=CC=CC=C65)P(C7=CC=CC=C7)C8=CC=CC=C8,3594,CC(C)(C)[O-].[Na+],13106,C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.[Pd].[Pd],291,CC1=CC(=NC2=C1CN(CC(O2)C3=NC(=CS3)C)C)NC4=NC(=C(C=C4)C5=CN(N=C5)C)OC,9018149,CC1=CC=CC=C1,424,22.86,100,1,0.000597,0.005,1.49E-05,0.000955,0.000597,0.000597,2.99E-05,"8-chloro-4,6-dimethyl-2-(4-methylthiazol-2-yl)-2,3,4,5-tetrahydropyrido[3,2-f][1,4]oxazepine
(185 mg, 0.60 mmol), 6-methoxy-5-(1-methyl-1H-pyrazol-4-yl)pyridin-2-amine
(122 mg, 0.60 mmol), Pd2dba3 (13.67 mg, 0.01 mmol), BINAP (18.59 mg, 0.03
mmol) and SODIUM TERT-BUTOXIDE (92 mg, 0.96 mmol) were weighed into a
microwave vial. toluene (5 mL) was added and the vial was capped and flushed
with argon. The mixture was heated to 100ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½C in a microwave apparatus for 2 h.
The reaction mixture was diluted with dichloromethane and filtered. The
solvents were evaporated and the residue was purified by column chromatography
on Silica using a gradient of increasing concentration of methanol, from 0 to
8 %, in dichloromethane to give 163 mg og the title product . The enantiomers
were separated by HPLC using a chiral stationary phase to give enantiomer 1 of
N-(6-methoxy-5-(1-methyl-1H-pyrazol-4-yl)pyridin-2-yl)-4,6-dimethyl-2-(4-methylthiazol-2-yl)-2,3,4,5-tetrahydropyrido[3,2-f][1,4]oxazepin-8-amine
(66.3 mgnantiomer 2 of
N-(6-methoxy-5-(1-methyl-1H-pyrazol-4-yl)pyridin-2-yl)-4,6-dimethyl-2-(4-methylthiazol-2-yl)-2,3,4,5-tetrahydropyrido[3,2-f][1,4]oxazepin-8-amine
(65.2 mg, 22.86 %).

",0,,0.000597,0.000597,2.99E-05
203,263,CN1CCNCC1,1914,CC(=O)NC1=CN=C(C=N1)Br,7107649,CC(C)(C)P(C(C)(C)C)C(C)(C)C,201645,CC(C)(C)[O-].[K+],755,C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.[Pd].[Pd],291,CC(=O)NC1=CN=C(C=N1)N2CCN(CC2)C,7107793,CN(C)C=O,191,79.51,120,1,0.00463,0.00926,9.26E-05,0.00926,0.0231,0.00463,0.00926,"1-methylpiperazine (2.318 g, 23.14 mmol), N-(5-bromopyrazin-2-yl)acetamide (1
g, 4.63 mmol), tri-tert-butylphosphine (1.873 g, 9.26 mmol),
tris(dibenzylideneacetone)dipalladium (0.085 g, 0.09 mmol) and potassium
2-methylpropan-2-olate (1.039 g, 9.26 mmol) were suspended in DMF (9.26 ml)
and sealed into a microwave tube. The reaction was heated to 120 ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½C for 40
minutes in the microwave reactor and cooled to RT. The mixture was diluted
with methanol and acidified with HCl, then the solution was purified by ion
exchange chromatography, using an SCX column. The desired product was eluted
from the column using 7M NH3/MeOH and pure fractions were evaporated to
dryness to afford N-(5-(4-methylpiperazin-1-yl)pyrazin-2-yl)acetamide (0.866
g, 80 %) as a dark oil. Used without further",79.51,,0.0231,0.00463,0.00926
204,264,C1=CC(=CN=C1)N,187773,C1=CN=C(C=C1Cl)Cl,2994725,CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C,12507,C(=O)([O-])[O-].[Cs+].[Cs+],293,CC(=O)O.CC(=O)O.[Pd],3206,C1=CC(=CN=C1)NC2=NC=CC(=C2)Cl,7233566,C1COCCO1,1382,51.48,100,1,0.00101,0.005,0.000101,0.00203,0.00101,0.00101,0.000122," pyridin-3-amine (95 mg, 1.01 mmol), 2,4-dichloropyridine (0.151 mL, 1.01
mmol), 4,5-bis(diphenylphosphino)-9,9-dimethylxanthene (70.4 mg, 0.12 mmol)
and cesium carbonate (660 mg, 2.03 mmol) were stirred in dioxane (5 mL). The
mixture was purged with nitrogen for 10 minutes. Palladium(II) acetate (22.76
mg, 0.10 mmol) was added and the mixture heated at 100 ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½C for 2h. The mixture
was cooled, filtered and concentrated. The crude product was purified by flash
silica chromatography, eluting gradient 5-45% EtOAc in isohexane. Fractions
were evaporated to dryness and purified by flash silica chromatography,
eluting at 35% EtOAc in isohexane to afford
4-chloro-N-(pyridin-3-yl)pyridin-2-amine (107 mg, 51.5 %) as a",51.48,,0.00101,0.00101,0.000122
205,266,CN1C=C(C=N1)C2=C(N=C(C=C2)N)OC,8750175,CC1=CC(=NC2=C1CN(CC(O2)C3CCCO3)C)Cl,9018099,C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=C(C4=CC=CC=C4C=C3)C5=C(C=CC6=CC=CC=C65)P(C7=CC=CC=C7)C8=CC=CC=C8,3594,CC(C)(C)[O-].[Na+],13106,C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.[Pd].[Pd],291,CC1=CC(=NC2=C1CN(CC(O2)C3CCCO3)C)NC4=NC(=C(C=C4)C5=CN(N=C5)C)OC,9018117,CC1=CC=CC=C1,424,35.51,100,1,0.001,0.005,2.51E-05,0.00201,0.001,0.001,5.02E-05,"6-methoxy-5-(1-methyl-1H-pyrazol-4-yl)pyridin-2-amine (205 mg, 1.00 mmol),
Pd2(dba)3 (22.99 mg, 0.03 mmol), BINAP (31.3 mg, 0.05 mmol) and SODIUM TERT-
BUTOXIDE (193 mg, 2.01 mmol) were placed in a round bottomed flask. The flask
was stoppered with a septum and flushed with argon. To this was added a
solution of
8-chloro-4,6-dimethyl-2-(tetrahydrofuran-2-yl)-2,3,4,5-tetrahydropyrido[3,2-f][1,4]oxazepine
(284 mg, 1.00 mmol) in toluene (5 mL) and the resulting mixture was heated to
100ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½C for 5 h. The reaction mixture was diluted with dichloromethane and
filtered, and the solvent was evaporated. The residue was purified by column
chromatography on Silica using gradient elution with increasing concentration
of methanol, from 0 to 8 %, in dichloromethane to give a mixture of the two
diastereoisomers. The major isomer was precipitated from methanol once and
from ethanol twice to give 45 mg of Isomer 1 of
N-(6-methoxy-5-(1-methyl-1H-pyrazol-4-yl)pyridin-2-yl)-4,6-dimethyl-2-(tetrahydrofuran-2-yl)-2,pyrido[3,2-f][1,4]oxazepin-8-amine
(45 mg, 10 %) as a single diastereoisomer of unknown stereochemistry. The rest
of the material was purified by HPLC to give Isomer 1 (115.7 mg, 25.6 %) and
Isomer 2 (39 mg, 8.6 %) of
N-(6-methoxy-5-(1-methyl-1H-pyrazol-4-yl)pyridin-2-yl)-4,6-dimethyl-2-(tetrahydrofuran-2-yl)-2,3,4,5-tetrahydropyrido[3,2-f][1,4]oxazepin-8-amine.

",0,,0.001,0.001,5.02E-05
206,267,C1CN(CCN1)CC2=CC=CC=C2,99129,CCOC(=O)C1=CC(=O)C2=C(O1)C(=CC(=C2)OC)Br,575617,C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=C(C4=CC=CC=C4C=C3)C5=C(C=CC6=CC=CC=C65)P(C7=CC=CC=C7)C8=CC=CC=C8,3594,C(=O)([O-])[O-].[Cs+].[Cs+],293,C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.[Pd].[Pd],291,CCOC(=O)C1=CC(=O)C2=C(O1)C(=CC(=C2)OC)N3CCN(CC3)CC4=CC=CC=C4,7315976,CC1=CC=CC=C1,424,48.39,80,1,0.00611,0.06,0.000306,0.00856,0.00673,0.00611,0.000734,"Tris(dibenzylideneacetone)dipalladium(0) (0.280 g, 0.31 mmol),
2,2'-bis(diphenylphosphino)-1,1'-binaphthyl (0.457 g, 0.73 mmol), ethyl
8-bromo-6-methoxy-4-oxo-4H-chromene-2-carboxylate (2 g, 6.11 mmol),
1-benzylpiperazine (1.169 mL, 6.73 mmol) and cesium carbonate (2.79 g, 8.56
mmol) were heated under argon to 80 ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½C in toluene (60 mL) overnight.

The reaction mixture was allowed to cool. Ethylacetate was added and the
organic mixture was filtered. The filtrate was evaporated onto Silica gel. The
crude product was added to a silica gel column and was eluted with MeOH/DCM
0-5%.

1H NMR in CDCl3 is consistent with desired product

MS (m+1) = 423.

HPLC Peak RT = 3.38 minutes is product.",48.39,,0.00673,0.00611,0.000734
207,268,C1COCCN1,96085,CC1=CC(=CC(=C1NC(=O)CC(C)(C)C)C)Br,7358059,CN(C)C1=CC=CC=C1C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4,292,CC(C)(C)[O-].[K+],755,C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.[Pd].[Pd],291,CC1=CC(=CC(=C1NC(=O)CC(C)(C)C)C)N2CCOCC2,7358115,CC1=CC=CC=C1,424,63.67,80,1,0.000671,0.003,3.39E-05,0.00094,0.000805,0.000671,6.86E-05,"Exemplar cmpd from , though employing slightly
different Buchwald-Hartwig coupling conditions.

Tris(dibenzylidenacetone)dipalladium(0) (31 mg, 0.03 mmol) and
2'-(dicyclohexylphosphino)-N,N-dimethylbiphenyl-2-amine (27 mg, 0.07 mmol)
were stirred in anhydrous toluene (3 mL) for 15 minutes under an argon (g)
sparge. To the stirring soluntion was added the
N-(4-bromo-2,6-dimethylphenyl)-3,3-dimethylbutanamide (200 mg, 0.67 mmol) and
morpholine (0.070 mL, 0.80 mmol) neat, followed by the potassium tert-butoxide
(1M in THF) (0.94 mL, 0.94 mmol) via syringe. The mixture was then heated in a
sealed vessel to 80 ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½C for 18hrs before cooling to ambint temperature. The
mixture was filtered thru a 0.7uM GMF. The resultant crude solution was
subject to flash chromatorgraphy (SiO2 \- 12 g; gradient elution: 100% hexanes
for 1 minute then 0% - 80% EtOAc/Hexane over 13 minutes at 30 mL/min) via
detection with UV light at 254nm. The appropriate fractions were then stirred
over decolorizing carbon (Norit neuthru Celite and
concentrated to afford the
N-(2,6-dimethyl-4-morpholinophenyl)-3,3-dimethylbutanamide (130 mg, 63.7 %) as
a off-white solid that appears to be ~90% purity by 1H NMR (CDCl3), though TLC
and LCMS reveal one peak. The resultant solid was subject to flash
chromatorgraphy (basic alumina - 24 g; gradient elution: 5% EtOAc/Hexane for
1.5 minutes then 5% - 100% EtOAc/Hexane over 11 minutes at 30 mL/min) via
detection with UV light at 254nm to afford the
N-(2,6-dimethyl-4-morpholinophenyl)-3,3-dimethylbutanamide (130 mg, 63.7 %)
again what appears to be ~90% purity by 1H NMR (CDCl3), though TLC and LCMS
reveal one peak. Aliqout was provided to for SFC analysis wherein all
conditions examined reveal only one peak (attached). 1H NMR analysis in DMSO
reveals one clean cmpd. Forming rotamers in CDCl3 with difference exagerated
in the morpholino -CH2-N-CH2- protons.

",63.67,,0.000805,0.000671,6.86E-05
208,269,C1COCCN1,96085,CC1=CC(=CC(=C1NC(=O)CC2CCCC2)C)Br,7358079,CN(C)C1=CC=CC=C1C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4,292,CC(C)(C)[O-].[K+],755,C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.[Pd].[Pd],291,CC1=CC(=CC(=C1NC(=O)CC2CCCC2)C)N3CCOCC3,7358140,CC1=CC=CC=C1,424,13.21,80,1,0.00067,0.003,3.39E-05,0.00094,0.000804,0.00067,6.86E-05,"Exemplar cmpd from, though employing slightly
different Buchwald-Hartwig coupling conditions.

Tris(dibenzylidenacetone)dipalladium(0) (31 mg, 0.03 mmol) and
2'-(dicyclohexylphosphino)-N,N-dimethylbiphenyl-2-amine (27 mg, 0.07 mmol)
were stirred in anhydrous toluene (3 mL) for 15 minutes under an argon (g)
sparge. To the stirring soluntion was added the
N-(4-bromo-2,6-dimethylphenyl)-2-cyclopentylacetamide (208 mg, 0.67 mmol) and
morpholine (0.070 mL, 0.80 mmol) neat, followed by the potassium tert-butoxide
(1M in THF) (0.94 mL, 0.94 mmol) via syringe. he mixture was then heated in a
sealed vessel to 80 ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½C for 18hrs before cooling to ambint temperature. The
mixture was filtered thru a 0.7uM GMF. The resultant crude solution was
subject to flash chromatorgraphy (SiO2 \- 12 g; gradient elution: 100% hexanes
for 1 minute then 0% - 85% EtOAc/Hexane over 14 minutes at 30 mL/min) via
detection with UV light at 254nm. The appropriate fractions were then stirred
over decolorizing carbon (Norit neutrau Celite and
concentrated to afford the
2-cyclopentyl-N-(2,6-dimethyl-4-morpholinophenyl)acetamide (47.0 mg, 22.17 %)
as a white solid in 90% purity by 1H NMR (CDCl3), though TLC and LCMS reveal
one peak. The resultant solid was subject to flash chromatorgraphy (basic
alumina - 24 g; gradient elution: 5% EtOAc/Hexane for 1.5 minutes then 5% -
100% EtOAc/Hexane over 11 minutes at 30 mL/min) via detection with UV light at
254nm to afford 2-cyclopentyl-N-(2,6-dimethyl-4-morpholinophenyl)acetamide
(28.0 mg, 13.21 %) again what appears to be ~80% purity by 1H NMR (CDCl3),
though TLC and LCMS reveal one peak. Aliqout was provided to for SFC
analysis wherein all conditions examined reveal only one peak (attached). 1H
NMR analysis in DMSO reveals one cmpd. Forming rotamers in CDCl3 with
difference exagerated in the morpholino -CH2-N-CH2- protons.

",13.21,,0.000804,0.00067,6.86E-05
209,270,C[C@@H]1CNCCN1C(=O)OC(C)(C)C,843706,COC1=C(C=CC(=C1)Br)OCC2=CC=CC=C2,4129255,C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=C(C4=CC=CC=C4C=C3)C5=C(C=CC6=CC=CC=C65)P(C7=CC=CC=C7)C8=CC=CC=C8,3594,CC(C)(C)[O-].[Na+],13106,C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.[Pd].[Pd],291,C[C@@H]1CN(CCN1)C2=CC(=C(C=C2)OCC3=CC=CC=C3)OC,7365304,CC1=CC=CC=C1,424,40.26,80,1,0.00341,0.025,0.000102,0.00478,0.00358,0.00341,0.000136,"To (R)-tert-butyl 2-methylpiperazine-1-carboxylate (0.717 g, 3.58 mmol),
TRIS(DIBENZYLIDENEACETONE)DIPALLADIUM(0) (0.094 g, 0.10 mmol) and
2,2'-bis(diphenylphosphino)-1,1'-binaphthyl (0.085 g, 0.14 mmol) and Sodium
tert-butoxide (0.459 g, 4.78 mmol) was added a solution of
1-(benzyloxy)-4-bromo-2-methoxybenzene (1 g, 3.41 mmol) in Toluene (25 mL).
The reaction was heated to 80 ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½C for 18 hours. the reaction was allowed to
cool to room temperature and diluted with dcm (50 ml). This was washed with
water (2 x 50 ml), dried over sodium sulfate, filtered and the solvent removed
under reduced pressure. The crude product was dissolved in hydrochloric acid
solution in methanol (4N, 20 ml) and stirred at room temprature overnight. The
solvent was removed under reduced pressure.The crude product was purified by
ion exchange chromatography, using an SCX column. The desired product was
eluted from the column using 7M NH3/MeOH and pure fractions were evaporated to
dryness to afford (R)-1-(4-(benzyloxy)-3--methylpiperazine
(0.429 g, 40.3 %) as a yellow gum.

",40.26,,0.00358,0.00341,0.000136
210,271,CCONC(=O)C1=CC=CC=C1N,7389548,CC1=NN(C(=C1)NC2=NC=C(C(=C2)I)C(F)(F)F)C,6996483,CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C,12507,C(=O)([O-])[O-].[Cs+].[Cs+],293,CC(=O)O.CC(=O)O.[Pd],3206,CCONC(=O)C1=CC=CC=C1NC2=CC(=NC=C2C(F)(F)F)NC3=CC(=NN3C)C,7389617,C1COCCO1,1382,74.48,90,1,0.000393,0.004,1.96E-05,3.93E-05,0.000667,0.000393,3.93E-05,"(9,9-dimethyl-9H-xanthene-4,5-diyl)bis(diphenylphosphine) (22.71 mg, 0.04
mmol), diacetoxypalladium (4.41 mg, 0.02 mmol), 2-amino-N-ethoxybenzamide (120
mg, 0.67 mmol),
N-(1,3-dimethyl-1H-pyrazol-5-yl)-4-iodo-5-(trifluoromethyl)pyridin-2-amine
(150 mg, 0.39 mmol) and cesium carbonate (256 mg, 0.79 mmol) were weighed out
in a ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½wave vial, sealed and dioxane (4 mL) was added. Reaction was degassed
with nitrogen. The reaction was stirred at 90 ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½C for 12 hours => _incomplete
(~90% conversion)_. A few Pd(OAc)2, Xantphos and Cs2CO3 were added. Reaction
was degassed with nitrogen and stirred at 90ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½C for 2 hours => _complete._ The
reaction mixture was allowed to cool to room temperature, diluted with
dichloromethane and MeOH and silica (40-63 ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½m) was added. Mixture was
concentrated to dryness. The crude product was purified by flash
chromatography on silica gel eluting with 0 to 4% methanol in dichloromethane.
Solvent was evaporated to afford product er was added and the resulting precipitate was
sonicated for 10 minutes. Solid was filtered and dried under high vacuum to
afford
2-(2-(1,3-dimethyl-1H-pyrazol-5-ylamino)-5-(trifluoromethyl)pyridin-4-ylamino)-N-ethoxybenzamide
(127 mg, 74.5 %) as a white solid.

",74.48,,0.000667,0.000393,3.93E-05
